date,time,latitude,longitude,altitude (m)
01/05/2017,13:39:19,13.977722222222223,14.742333333333333,400941.40625
01/05/2017,13:39:32,13.328555555555555,15.242055555555554,400972.1875
01/05/2017,13:39:44,12.728305555555556,15.700694444444444,401005.125
01/05/2017,13:39:56,12.127083333333333,16.156888888888886,401042.4375
01/05/2017,13:40:09,11.47475,16.6485,401087.875
01/05/2017,13:40:21,10.871722222222223,17.100055555555556,401134.5
01/05/2017,13:40:33,10.267888888888889,17.549555555555557,401185.59375
01/05/2017,13:40:46,9.612916666666667,18.034361111111114,401246.03125
01/05/2017,13:40:58,9.00761111111111,18.47997222222222,401306.59375
01/05/2017,13:41:11,8.351111111111111,18.96086111111111,401377.375
01/05/2017,13:41:24,7.693944444444445,19.439916666666665,401453.53125
01/05/2017,13:41:37,7.036138888888889,19.91727777777778,401535.09375
01/05/2017,13:41:49,6.428416666666667,20.356583333333333,401615.21875
01/05/2017,13:42:01,5.82025,20.794694444444445,401699.96875
01/05/2017,13:42:14,5.160972222222223,21.26811111111111,401797.03125
01/05/2017,13:42:26,4.552027777777778,21.70411111111111,401891.46875
01/05/2017,13:42:40,3.8412222222222225,22.211694444444444,402007.53125
01/05/2017,13:42:52,3.231666666666667,22.64602777777778,402112.03125
01/05/2017,13:43:05,2.5711111111111107,23.115861111111112,402230.46875
01/05/2017,13:43:17,1.9611666666666667,23.549055555555558,402344.59375
01/05/2017,13:43:30,1.3002777777777779,24.017916666666665,402473.46875
01/05/2017,13:43:43,0.6393333333333333,24.4865,402607.71875
01/05/2017,13:43:56,-0.021666666666666667,24.954916666666666,402747.34375
01/05/2017,13:44:08,-0.6317777777777778,25.387277777777776,402880.96875
01/05/2017,13:44:20,-1.2418333333333333,25.81975,403019.125
01/05/2017,13:44:33,-1.902611111111111,26.288472222222225,403173.84375
01/05/2017,13:44:47,-2.614,26.793694444444448,403346.3125
01/05/2017,13:45:00,-3.2743055555555554,27.26338888888889,403511.84375
01/05/2017,13:45:13,-3.934305555555556,27.733722222222223,403682.53125
01/05/2017,13:45:25,-4.543222222222222,28.16861111111111,403844.5625
01/05/2017,13:45:38,-5.202500000000001,28.640638888888887,404024.9375
01/05/2017,13:45:50,-5.810638888888889,29.077333333333332,404195.875
01/05/2017,13:46:02,-6.418333333333334,29.515027777777778,404370.9375
01/05/2017,13:46:15,-7.076138888888889,29.99052777777778,404565.28125
01/05/2017,13:46:27,-7.68275,30.43075,404748.875
01/05/2017,13:46:39,-8.288805555555555,30.87236111111111,404936.46875
01/05/2017,13:46:52,-8.944638888888889,31.352472222222225,405144.125
01/05/2017,13:47:04,-9.549305555555556,31.797333333333334,405339.84375
01/05/2017,13:47:17,-10.203555555555555,32.28125,405556.125
01/05/2017,13:47:29,-10.806666666666667,32.729888888888894,405759.65625
01/05/2017,13:47:43,-11.509222222222222,33.255805555555554,406001.6875
01/05/2017,13:47:55,-12.110472222222223,33.70888888888889,406212.96875
01/05/2017,13:48:07,-12.710777777777777,34.16422222222222,406427.71875
01/05/2017,13:48:21,-13.40988888888889,34.69847222222222,406682.53125
01/05/2017,13:48:34,-14.057777777777778,35.19763888888888,406923.15625
01/05/2017,13:48:47,-14.70436111111111,35.699888888888886,407167.5
01/05/2017,13:49:00,-15.349583333333333,36.205444444444446,407415.4375
01/05/2017,13:49:14,-16.042805555555557,36.75375,407686.375
01/05/2017,13:49:26,-16.635638888888888,37.22705555555556,407921.71875
01/05/2017,13:49:38,-17.227083333333333,37.703583333333334,408159.8125
01/05/2017,13:49:51,-17.86625,38.22363888888889,408420.78125
01/05/2017,13:50:04,-18.503694444444445,38.74780555555556,408684.71875
01/05/2017,13:50:17,-19.139333333333333,39.27625,408951.53125
01/05/2017,13:50:29,-19.72438888888889,39.768027777777775,409200.21875
01/05/2017,13:50:42,-20.356333333333335,40.305277777777775,409472.125
01/05/2017,13:50:54,-20.937833333333334,40.80547222222222,409725.3125
01/05/2017,13:51:06,-21.517555555555553,41.309916666666666,409980.46875
01/05/2017,13:51:19,-22.143444444444444,41.86141666666667,410259.0
01/05/2017,13:51:31,-22.719166666666666,42.37525,410517.875
01/05/2017,13:51:43,-23.29286111111111,42.89380555555555,410778.40625
01/05/2017,13:51:56,-23.912,43.46113888888889,411062.3125
01/05/2017,13:52:08,-24.48125,43.99008333333333,411325.8125
01/05/2017,13:52:21,-25.095388888888888,44.569027777777784,411612.65625
01/05/2017,13:52:33,-25.65986111111111,45.10908333333334,411878.59375
01/05/2017,13:52:45,-26.221888888888888,45.65472222222222,412145.5
