date,time,temp_from_hum,temp_from_pres,humidity,pressure,cpu_tem,pitch,roll,yaw,pitch_rad,roll_rad,yaw_rad,mag_North,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x,gyro_y,gyro_z,gyro_x_raw,gyro_y_raw,gyro_z_raw
01/05/2017,11:56:03,29.285606384277344,26.20833396911621,38.18303298950195,999.373779296875,34.166,4.50702540167209,31.124072387291733,55.055118880386715,0.07809750735759735,0.5431150197982788,0.9612274765968323,55.0742775610086,14.26550579071045,-7.016901016235352,33.015907287597656,4.452421881239246,31.13825869019785,55.07335207037606,-0.0014810138382017612,0.00995449535548687,0.017546173185110092,4.448577765396998,31.110589593870127,55.07369016473998,0.002129107713699341,-0.0014684870839118958,-0.001777108758687973
01/05/2017,11:56:15,29.429847717285156,26.212499618530273,38.65245819091797,999.363525390625,33.628,3.8465905051614615,30.943659770555016,55.74218468447122,0.06717120110988617,0.5400850176811218,0.9728764891624451,55.74309309963083,21.819074630737305,-10.78788948059082,52.25271987915039,3.8169931610536807,30.96865484782268,55.74760102448304,-0.0012341781985014677,0.010197288356721401,0.01803356595337391,3.8114133233886034,30.93988950613317,55.74788106223901,0.001673281192779541,2.1249055862426758e-05,-0.0015601180493831635
01/05/2017,11:56:27,29.23151397705078,26.206249237060547,38.42670440673828,999.436767578125,33.628,5.316462155587015,30.76403604066744,54.89786743512551,0.09279696643352509,0.5369169116020203,0.9581280946731567,54.900958095724945,22.765695571899414,-11.054122924804688,55.414031982421875,5.324024882545512,30.76521083320468,54.900954680630356,-0.002221520757302642,0.008983325213193893,0.01657138578593731,5.352965247832502,30.720835094167107,54.901658190114865,0.0001741647720336914,-0.002165466547012329,-0.0010582506656646729
01/05/2017,11:56:40,29.35772705078125,26.206249237060547,38.365787506103516,999.39697265625,33.628,6.617459086331296,31.253798170197786,54.80613799457224,0.11552562564611435,0.5455119609832764,0.9565500020980835,54.80707031539394,22.55344581604004,-11.301007270812988,56.337371826171875,6.5980993420157175,31.33284736455693,54.81062542885694,-0.0012341781985014677,0.010925665497779846,0.015596598386764526,6.541662769564372,31.406958332146154,54.81244908936533,0.001829296350479126,-0.0007004812359809875,0.00022377446293830872
01/05/2017,11:56:52,29.339696884155273,26.195833206176758,38.38728713989258,999.36962890625,33.628,5.5029843765363085,30.387429655116687,53.133933515929286,0.09604771435260773,0.5303336381912231,0.9273561239242554,53.1898932557992,22.16726303100586,-11.608373641967773,57.28242492675781,5.510203032715365,30.41787522334202,53.247154146706,-0.0024683563970029354,0.010440080426633358,0.016815081238746643,5.5390093555398945,30.446234168775913,53.24632086362726,0.0001246631145477295,-0.003266468644142151,-0.0006255470216274261
01/05/2017,11:57:05,29.321666717529297,26.214582443237305,38.570037841796875,999.36328125,33.628,5.93659381335269,29.335150221017013,53.953481084249944,0.10360188782215118,0.5119827389717102,0.9416776895523071,53.97965436914943,21.803224563598633,-11.482728958129883,56.65468215942383,5.936497336930664,29.435933077315138,54.0047621445384,-0.0014810138382017612,0.010925665497779846,0.01584029383957386,5.906864561216564,29.53915772624154,54.00629210691248,-0.0007167160511016846,7.069110870361328e-05,0.0011363141238689423
01/05/2017,11:57:17,29.213485717773438,26.202083587646484,38.18303298950195,999.331298828125,33.628,6.142645679573166,28.466394554820997,54.55678144835341,0.1072142943739891,0.49678876996040344,0.9522066116333008,54.55742007104081,21.611757278442383,-11.54496955871582,56.04465866088867,6.109363448408163,28.562527759841636,54.559967731601226,-0.0012341781985014677,0.00995449535548687,0.016083991155028343,6.060848614733562,28.625872641751624,54.562300241202784,-0.0017758607864379883,-0.00017805397510528564,0.001078438013792038
01/05/2017,11:57:29,29.267576217651367,26.200000762939453,38.49837112426758,999.367919921875,33.089,5.923625418552952,27.513123835382537,53.6554765156677,0.10338365286588669,0.48017755150794983,0.9364562034606934,53.665581780544734,21.67694091796875,-11.4591646194458,56.773597717285156,5.866102419136751,27.61309560671672,53.67941291361401,-0.0014810138382017612,0.010197288356721401,0.016327690333127975,5.837712310964769,27.701070150773777,53.67985346081548,0.0010534226894378662,-0.003401912748813629,-0.000996708869934082
01/05/2017,11:57:42,29.24954605102539,26.206249237060547,38.54137420654297,999.37255859375,33.628,4.324632456962892,27.17351146192387,53.78060899635692,0.07547791302204132,0.47424599528312683,0.9386224150657654,53.819595716139354,21.503002166748047,-11.441224098205566,58.03862380981445,4.291873162156219,27.164367546172514,53.85884881329942,-0.0012341781985014677,0.009468910284340382,0.017546173185110092,4.275010705755927,27.186335142090567,53.85801211512609,-0.0003070235252380371,0.0013529658317565918,0.0011698342859745026
01/05/2017,11:57:54,29.285606384277344,26.206249237060547,38.355037689208984,999.39453125,33.628,2.028408448812642,26.712419051434647,52.9115801225941,0.03540130332112312,0.4662282168865204,0.9234796166419983,53.00849026163283,21.372255325317383,-11.40941047668457,58.429542541503906,2.0583855087495935,26.807937539429982,53.10159598530386,-0.0019746851176023483,0.010197288356721401,0.019252052530646324,2.118823291394097,26.829418484369675,53.10229949478837,-0.00024352967739105225,-0.0020486414432525635,0.0007864944636821747
